,loan_amnt,int_rate,installment
37030,6700,9.63%,215.04
37031,10000,12.21%,333.15
37032,15000,13.79%,511.14
37033,1600,14.42%,55.02
37034,5600,12.53%,187.42
37035,5000,12.84%,168.09
37036,24000,13.47%,814.15
37037,5500,15.05%,190.81
37038,2000,13.47%,67.85
37039,8400,13.47%,284.95
37040,4500,15.05%,156.12
37041,7200,13.47%,244.25
37042,10000,15.05%,346.92
37043,9500,11.26%,312.21
37044,9000,13.16%,303.94
37045,1500,14.42%,51.58
37046,8500,15.05%,294.88
37047,20000,12.21%,666.3
37048,7500,15.05%,260.19
37049,5000,12.53%,167.34
37050,6000,9.32%,191.69
37051,6000,9.32%,191.69
37052,3500,14.74%,120.88
37053,16000,13.47%,542.77
37054,12000,14.11%,410.75
37055,16000,9.63%,513.51
37056,20000,12.21%,666.3
37057,10000,13.79%,340.76
37058,10000,16.95%,356.27
37059,3000,6.00%,91.27
37060,13750,15.05%,477.01
37061,20000,14.74%,690.74
37062,11500,13.79%,391.87
37063,3250,15.68%,113.76
37064,12000,12.21%,399.78
37065,13450,16.32%,474.97
37066,20000,14.42%,687.66
37067,15000,12.84%,504.27
37068,25000,17.26%,894.61
37069,2500,12.84%,84.05
37070,20000,12.84%,672.36
37071,20000,15.05%,693.83
37072,5000,9.32%,159.74
37073,12000,7.68%,374.29
37074,8000,7.37%,248.37
37075,3000,15.37%,104.54
37076,5000,8.00%,156.69
37077,20000,14.42%,687.66
37078,2000,9.32%,63.9
37079,10000,9.63%,320.95
37080,4000,8.00%,125.35
37081,15000,12.21%,499.73
37082,8000,13.79%,272.61
37083,8400,8.00%,263.23
37084,10000,9.63%,320.95
37085,12000,13.47%,407.08
37086,10000,14.11%,342.29
37087,16500,9.32%,527.13
37088,6800,14.11%,232.76
37089,12000,9.63%,385.14
37090,9400,16.32%,331.95
37091,12000,13.47%,407.08
37092,6000,11.89%,198.99
37093,5500,8.00%,172.35
37094,7750,12.21%,258.2
37095,7000,13.47%,237.46
37096,11500,16.00%,404.31
37097,16000,12.84%,537.89
37098,1925,12.84%,64.72
37099,19000,12.21%,632.99
37100,25000,13.16%,844.26
37101,7500,15.37%,261.35
37102,7000,15.68%,245.02
37103,15000,16.32%,529.71
37104,10000,7.68%,311.91
37105,5000,13.16%,168.86
37106,8000,14.74%,276.3
37107,5500,8.00%,172.35
37108,7000,16.32%,247.2
37109,10000,9.63%,320.95
37110,7000,15.68%,245.02
37111,11200,14.74%,386.82
37112,24000,12.84%,806.83
37113,15000,8.00%,470.05
37114,3200,8.00%,100.28
37115,10725,13.16%,362.19
37116,3500,12.53%,117.14
37117,18000,12.21%,599.67
37118,12000,15.05%,416.3
37119,5000,9.63%,160.48
37120,12000,13.16%,405.25
37121,15000,15.68%,525.03
37122,20000,12.53%,669.33
37123,11000,13.79%,374.84
37124,8000,12.84%,268.95
37125,20000,12.21%,666.3
37126,8000,15.68%,280.02
37127,1600,7.68%,49.91
37128,5000,9.63%,160.48
37129,10000,8.00%,313.37
37130,8400,13.79%,286.24
37131,16000,11.89%,530.63
37132,11250,13.16%,379.92
37133,10000,11.89%,331.64
37134,7500,12.53%,251.0
37135,8500,14.11%,290.95
37136,14500,14.42%,498.55
37137,10000,9.32%,319.47
37138,12000,7.37%,372.55
37139,13000,9.63%,417.23
37140,6000,8.00%,188.02
37141,4800,15.37%,167.27
37142,13000,12.53%,435.07
37143,5000,9.32%,159.74
37144,1500,14.74%,51.81
37145,10500,11.89%,348.23
37146,12000,12.21%,399.78
37147,13200,13.47%,447.78
37148,10750,15.37%,374.6
37149,6000,8.00%,188.02
37150,8500,13.16%,287.05
37151,6500,13.79%,221.5
37152,6000,13.79%,204.46
37153,16000,14.74%,552.59
37154,25000,12.53%,836.66
37155,4200,16.00%,147.67
37156,20000,14.11%,684.58
37157,16000,16.63%,567.52
37158,15000,16.00%,527.36
37159,8000,16.00%,281.26
37160,15000,12.21%,499.73
37161,3600,12.21%,119.94
37162,11000,15.05%,381.61
37163,15000,12.84%,504.27
37164,6500,9.32%,207.66
37165,6000,11.89%,198.99
37166,2500,14.74%,86.35
37167,9000,11.89%,298.48
37168,5000,12.21%,166.58
37169,7000,9.63%,224.66
37170,5000,14.11%,171.15
37171,5500,12.53%,184.07
37172,15000,16.63%,532.05
37173,9250,12.53%,309.57
37174,5000,13.16%,168.86
37175,10000,16.63%,354.7
37176,10000,8.00%,313.37
37177,2600,12.53%,87.02
37178,4900,14.11%,167.73
37179,5775,9.63%,185.35
37180,24000,16.32%,847.53
37181,8500,14.42%,292.26
37182,10400,7.37%,322.88
37183,12000,12.53%,401.6
37184,12000,9.63%,385.14
37185,15000,12.84%,504.27
37186,15000,12.84%,504.27
37187,12000,13.16%,405.25
37188,5000,11.89%,165.82
37189,5550,15.37%,193.4
37190,18000,12.84%,605.13
37191,11850,14.11%,405.62
37192,12000,14.42%,412.6
37193,6000,8.00%,188.02
37194,17000,13.16%,574.1
37195,22000,16.63%,780.34
37196,7500,13.79%,255.57
37197,10000,15.68%,350.02
37198,6000,9.63%,192.57
37199,2400,14.42%,82.52
37200,13750,13.79%,468.54
37201,20000,12.53%,669.33
37202,25000,12.53%,836.66
37203,12000,9.63%,385.14
37204,4000,13.47%,135.7
37205,10000,13.79%,340.76
37206,2400,13.16%,81.05
37207,10000,11.89%,331.64
37208,3000,8.00%,94.01
37209,7200,7.68%,224.58
37210,10000,12.84%,336.18
37211,10000,13.47%,339.23
37212,12000,9.32%,383.37
37213,14100,8.00%,441.84
37214,16800,7.37%,521.57
37215,10000,13.16%,337.71
37216,5000,9.63%,160.48
37217,10000,12.21%,333.15
37218,10000,14.11%,342.29
37219,11000,9.32%,351.42
37220,5000,13.16%,168.86
37221,12000,16.00%,421.89
37222,8500,7.37%,263.89
37223,1000,7.68%,31.2
37224,1400,12.53%,46.86
37225,9250,13.16%,312.38
37226,10000,13.79%,340.76
37227,7000,14.74%,241.76
37228,14000,15.68%,490.03
37229,10000,13.79%,340.76
37230,8500,8.00%,266.36
37231,4000,8.00%,125.35
37232,17000,9.63%,545.61
37233,15000,16.95%,534.41
37234,20500,13.16%,692.29
37235,5400,12.84%,181.54
37236,10000,11.89%,331.64
37237,12000,12.53%,401.6
37238,8000,14.74%,276.3
37239,3500,11.89%,116.08
37240,11000,15.68%,385.02
37241,10000,9.63%,320.95
37242,3500,16.00%,123.06
37243,18000,16.00%,632.84
37244,11100,9.63%,356.25
37245,9250,13.79%,315.2
37246,12800,14.11%,438.13
37247,16000,12.21%,533.04
37248,8000,13.79%,272.61
37249,6000,9.32%,191.69
37250,6400,13.16%,216.13
37251,9100,10.95%,297.7
37252,7000,9.32%,223.63
37253,6850,13.47%,232.37
37254,6000,9.32%,191.69
37255,1200,12.21%,39.98
37256,11100,12.21%,369.8
37257,8700,13.47%,295.13
37258,6500,8.00%,203.69
37259,8000,9.63%,256.76
37260,10000,14.11%,342.29
37261,7000,9.63%,224.66
37262,2000,7.37%,62.1
37263,9600,14.74%,331.56
37264,11750,13.47%,398.6
37265,6000,8.00%,188.02
37266,15250,15.05%,529.05
37267,15000,15.05%,520.37
37268,1400,15.37%,48.79
37269,8000,10.95%,261.71
37270,6000,12.84%,201.71
37271,5500,8.00%,172.35
37272,3600,7.68%,112.29
37273,5000,15.37%,174.24
37274,15000,13.47%,508.84
37275,10000,12.21%,333.15
37276,14400,13.47%,488.49
37277,12000,13.79%,408.91
37278,6000,14.74%,207.23
37279,4500,15.05%,156.12
37280,8000,13.79%,272.61
37281,1000,8.00%,31.34
37282,1500,14.74%,51.81
37283,12000,17.26%,429.41
37284,6000,13.47%,203.54
37285,10000,12.21%,333.15
37286,15000,14.42%,515.74
37287,10000,9.63%,320.95
37288,9000,12.53%,301.2
37289,5500,7.68%,171.55
37290,3500,9.32%,111.82
37291,10000,9.63%,320.95
37292,12000,14.74%,414.45
37293,9000,13.47%,305.31
37294,20000,13.79%,681.51
37295,12000,13.47%,407.08
37296,10000,14.11%,342.29
37297,6000,12.21%,199.89
37298,7000,8.00%,219.36
37299,9000,14.11%,308.06
37300,16000,16.32%,565.02
37301,2500,7.37%,77.62
37302,20000,13.47%,678.46
37303,10000,13.79%,340.76
37304,8000,13.16%,270.17
37305,18000,17.26%,644.12
37306,12000,12.53%,401.6
37307,4000,7.68%,124.77
37308,19000,12.84%,638.75
37309,20000,12.84%,672.36
37310,18000,14.42%,618.89
37311,5000,13.16%,168.86
37312,20000,14.74%,690.74
37313,16000,14.42%,550.13
37314,20000,13.47%,678.46
37315,6500,8.00%,203.69
37316,14000,9.63%,449.32
37317,10000,11.89%,331.64
37318,8400,9.32%,268.36
37319,6000,12.84%,201.71
37320,2200,9.32%,70.29
37321,7000,11.89%,232.15
37322,18225,9.63%,584.92
37323,8800,14.42%,302.57
37324,4000,9.32%,127.79
37325,2000,15.05%,69.39
37326,5250,9.63%,168.5
37327,1500,8.00%,47.01
37328,14000,13.16%,472.79
37329,5000,14.74%,172.69
37330,6400,8.00%,200.56
37331,10000,13.47%,339.23
37332,6000,14.74%,207.23
37333,10000,14.42%,343.83
37334,9925,9.63%,318.54
37335,2600,14.74%,89.8
37336,5750,14.74%,198.59
37337,7500,13.47%,254.42
37338,8000,13.16%,270.17
37339,12000,9.63%,385.14
37340,10000,14.11%,342.29
37341,3200,8.00%,100.28
37342,7200,13.79%,245.35
37343,7000,13.47%,237.46
37344,10500,16.32%,370.8
37345,8000,12.21%,266.52
37346,8125,14.42%,279.36
37347,3400,13.16%,114.82
37348,8000,13.16%,270.17
37349,6000,13.16%,202.63
37350,5000,13.79%,170.38
37351,20000,12.84%,672.36
37352,12000,13.79%,408.91
37353,6000,9.32%,191.69
37354,3000,12.84%,100.86
37355,6000,14.42%,206.3
37356,9325,12.53%,312.08
37357,6700,13.47%,227.29
37358,6000,9.32%,191.69
37359,16000,12.53%,535.46
37360,5000,9.32%,159.74
37361,3000,9.32%,95.85
37362,15000,13.16%,506.56
37363,5750,13.79%,195.94
37364,12000,15.68%,420.02
37365,12000,14.11%,410.75
37366,1500,12.84%,50.43
37367,18000,16.63%,638.46
37368,6500,9.63%,208.62
37369,2250,7.37%,69.86
37370,5200,12.53%,174.03
37371,16000,12.21%,533.04
37372,4000,12.84%,134.48
37373,9000,12.84%,302.57
37374,5000,13.47%,169.62
37375,3500,12.21%,116.61
37376,8000,15.05%,277.53
37377,8000,13.47%,271.39
37378,3000,11.89%,99.5
37379,15000,14.42%,515.74
37380,9000,9.63%,288.85
37381,7000,12.53%,234.27
37382,3550,7.68%,110.73
37383,20000,14.74%,690.74
37384,20000,15.05%,693.83
37385,16000,11.89%,530.63
37386,5000,11.89%,165.82
37387,3000,14.11%,102.69
37388,12000,13.16%,405.25
37389,5000,9.32%,159.74
37390,5000,12.84%,168.09
37391,1000,9.32%,31.95
37392,3000,9.63%,96.29
37393,15000,16.00%,527.36
37394,5000,14.42%,171.92
37395,18000,16.63%,638.46
37396,6950,9.32%,222.03
37397,3000,13.16%,101.32
37398,16000,12.84%,537.89
37399,3650,9.63%,117.15
37400,12000,9.63%,385.14
37401,1200,14.11%,41.08
37402,8725,9.32%,278.74
37403,5000,15.37%,174.24
37404,12000,13.79%,408.91
37405,5400,7.68%,168.43
37406,7000,8.00%,219.36
37407,12000,12.21%,399.78
37408,4000,16.32%,141.26
37409,15000,14.42%,515.74
37410,12000,12.21%,399.78
37411,14000,12.21%,466.41
37412,3000,13.79%,102.23
37413,10000,13.79%,340.76
37414,6000,12.53%,200.8
37415,7200,18.53%,262.21
37416,8000,12.84%,268.95
37417,12000,12.53%,401.6
37418,14000,14.42%,481.36
37419,1800,7.37%,55.89
37420,8000,18.21%,290.07
37421,20000,15.05%,693.83
37422,1000,7.68%,31.2
37423,12000,16.95%,427.53
37424,12000,13.16%,405.25
37425,4000,14.42%,137.54
37426,6000,12.21%,199.89
37427,11000,14.74%,379.91
37428,20000,12.53%,669.33
37429,3000,12.53%,100.4
37430,3200,12.21%,106.61
37431,12300,13.47%,417.25
37432,2525,12.21%,84.12
37433,10775,15.37%,375.47
37434,16000,13.79%,545.21
37435,7000,13.16%,236.4
37436,2000,7.68%,62.39
37437,1800,14.11%,61.62
37438,5000,12.53%,167.34
37439,20000,13.16%,675.41
37440,6950,14.42%,238.96
37441,8000,15.68%,280.02
37442,6000,12.21%,199.89
37443,5000,16.32%,176.57
37444,14400,9.63%,462.16
37445,2475,15.05%,85.87
37446,17000,12.21%,566.36
37447,5000,9.32%,159.74
37448,8000,9.63%,256.76
37449,7675,16.00%,269.84
37450,13475,15.68%,471.65
37451,12000,9.63%,385.14
37452,7000,9.32%,223.63
37453,7200,13.79%,245.35
37454,6000,9.63%,192.57
37455,20000,14.11%,684.58
37456,7200,15.05%,249.78
37457,5300,14.42%,182.23
37458,4000,13.79%,136.31
37459,10000,12.84%,336.18
37460,15000,16.63%,532.05
37461,16800,13.47%,569.9
37462,15000,13.47%,308.7
37463,7700,9.63%,247.13
37464,20000,13.16%,675.41
37465,7000,11.89%,232.15
37466,5000,13.47%,169.62
37467,5000,13.47%,169.62
37468,8500,12.53%,284.47
37469,2400,12.53%,80.32
37470,5500,13.47%,186.58
37471,1500,12.84%,50.43
37472,9000,8.00%,282.03
37473,1950,7.37%,60.54
37474,7500,12.84%,252.14
37475,5000,13.79%,170.38
37476,5000,7.68%,155.96
37477,9500,9.32%,303.5
37478,6000,9.32%,191.69
37479,8000,14.42%,275.07
37480,12000,12.21%,399.78
37481,5000,12.53%,167.34
37482,6000,9.63%,192.57
37483,15000,15.37%,522.7
37484,10000,13.79%,340.76
37485,6150,12.21%,204.89
37486,4700,9.63%,150.85
37487,5500,14.74%,189.96
37488,11500,12.21%,383.13
37489,16000,16.32%,565.02
37490,7200,9.63%,231.08
37491,15000,12.84%,504.27
37492,5000,14.42%,171.92
37493,10000,14.11%,342.29
37494,12000,17.58%,431.31
37495,3500,9.32%,111.82
37496,20000,16.95%,712.54
37497,15000,9.63%,481.42
37498,6400,16.00%,225.01
37499,17500,12.84%,588.32
37500,6000,7.68%,187.15
37501,6000,7.68%,187.15
37502,2200,9.63%,70.61
37503,5275,12.53%,176.54
37504,1000,9.32%,31.95
37505,14000,14.42%,481.36
37506,12000,12.21%,399.78
37507,5500,8.00%,172.35
37508,9000,15.05%,312.23
37509,8500,15.05%,294.88
37510,20000,12.21%,666.3
37511,2000,13.16%,67.55
37512,10000,13.47%,339.23
37513,7500,12.21%,249.87
37514,5000,16.00%,175.79
37515,8500,15.05%,294.88
37516,7800,11.89%,258.68
37517,4000,15.05%,138.77
37518,7200,9.63%,231.08
37519,10000,8.00%,313.37
37520,3000,11.89%,99.5
37521,7500,15.05%,260.19
37522,9000,8.00%,282.03
37523,15000,9.63%,481.42
37524,7200,14.11%,246.45
37525,13000,13.47%,441.0
37526,6500,11.89%,215.57
37527,15000,14.42%,515.74
37528,7200,9.63%,231.08
37529,6400,13.47%,217.11
37530,8000,12.84%,268.95
37531,11200,13.79%,381.65
37532,15000,12.53%,502.0
37533,15000,15.05%,520.37
37534,10000,14.74%,345.37
37535,8000,12.53%,267.73
37536,12000,13.79%,408.91
37537,13000,16.32%,459.08
37538,10000,11.89%,331.64
37539,11050,14.74%,381.64
37540,5000,16.95%,178.14
37541,3500,13.16%,118.2
37542,5000,11.89%,165.82
37543,12000,9.63%,385.14
37544,4500,13.16%,151.97
37545,6000,8.00%,188.02
37546,15000,16.63%,532.05
37547,15000,13.47%,508.84
37548,11650,13.47%,395.2
37549,15000,13.47%,508.84
37550,3000,17.90%,108.3
37551,12000,11.89%,397.97
37552,3350,9.63%,107.52
37553,10000,14.11%,342.29
37554,3000,12.21%,99.95
37555,15000,14.42%,515.74
37556,10000,9.63%,320.95
37557,4800,16.95%,171.01
37558,6200,14.11%,212.22
37559,15000,14.74%,518.06
37560,5500,11.89%,182.41
37561,14000,14.42%,481.36
37562,5500,13.16%,185.74
37563,14400,15.05%,499.56
37564,15000,11.89%,497.46
37565,2500,11.89%,82.91
37566,4000,11.89%,132.66
37567,6000,7.68%,187.15
37568,10000,9.32%,319.47
37569,6500,11.89%,215.57
37570,6000,8.00%,188.02
37571,4500,12.84%,151.29
37572,10000,12.84%,336.18
37573,5375,13.47%,182.34
37574,7500,13.47%,251.88
37575,15000,12.84%,504.27
37576,2200,9.63%,70.61
37577,15000,9.63%,481.42
37578,14400,16.00%,506.27
37579,8000,16.95%,285.02
37580,6000,14.42%,206.3
37581,6000,14.11%,205.38
37582,1600,9.32%,51.12
37583,12000,13.47%,407.08
37584,10000,9.63%,320.95
37585,8875,15.68%,310.64
37586,10000,8.00%,313.37
37587,7000,8.00%,219.36
37588,6000,9.63%,192.57
37589,6800,12.84%,228.61
37590,5000,15.37%,174.24
37591,1200,11.89%,39.8
37592,15000,13.79%,511.14
37593,6000,12.53%,200.8
37594,5400,13.47%,183.19
37595,15000,15.05%,520.37
37596,5000,9.63%,160.48
37597,15000,16.00%,527.36
37598,4500,12.53%,150.6
37599,10000,13.79%,340.76
37600,15000,15.68%,525.03
37601,6400,14.11%,219.07
37602,2000,15.37%,69.7
37603,15000,9.63%,481.42
37604,12000,15.68%,420.02
37605,10000,15.05%,346.92
37606,15000,14.42%,515.74
37607,7200,12.84%,242.05
37608,11400,12.53%,381.52
37609,4000,13.47%,135.7
37610,10000,9.63%,320.95
37611,6000,13.47%,203.54
37612,15000,13.79%,511.14
37613,3500,7.37%,108.66
37614,15000,9.63%,481.42
37615,15000,15.68%,525.03
37616,18000,12.53%,602.4
37617,15000,11.89%,497.46
37618,1500,11.89%,49.75
37619,19000,13.47%,644.53
37620,5000,12.84%,168.09
37621,4500,16.95%,160.33
37622,2725,11.89%,90.38
37623,4000,8.00%,125.35
37624,6000,9.63%,192.57
37625,9000,13.16%,303.94
37626,3600,8.00%,112.81
37627,10000,16.00%,351.58
37628,15000,13.79%,511.14
37629,25000,12.84%,840.45
37630,25000,12.84%,840.45
37631,8000,15.05%,277.53
37632,14000,13.79%,477.06
37633,10000,9.32%,319.47
37634,20000,14.74%,690.74
37635,2400,9.63%,77.03
37636,7000,9.32%,223.63
37637,8400,13.79%,286.24
37638,3600,7.37%,111.77
37639,13000,11.89%,431.14
37640,7000,13.16%,236.4
37641,21000,12.84%,705.98
37642,10000,13.79%,340.76
37643,15000,15.68%,525.03
37644,8000,15.37%,278.77
37645,12000,12.84%,403.42
37646,15000,13.47%,508.84
37647,7200,14.74%,248.67
37648,10500,13.16%,354.59
37649,4000,12.21%,133.26
37650,10800,12.21%,359.81
37651,25000,12.53%,836.66
37652,3000,12.84%,100.86
37653,16000,14.42%,550.13
37654,15000,16.32%,529.71
37655,10000,12.53%,334.67
37656,5000,7.68%,155.96
37657,5000,13.16%,168.86
37658,19400,18.53%,706.5
37659,15000,14.42%,515.74
37660,9500,14.74%,328.1
37661,9000,12.84%,302.57
37662,14000,13.79%,477.06
37663,20000,14.42%,687.66
37664,16000,16.32%,565.02
37665,4500,14.11%,154.03
37666,6000,16.00%,210.95
37667,10000,12.21%,333.15
37668,4500,8.00%,141.02
37669,13000,9.63%,417.23
37670,7200,8.00%,225.62
37671,19000,15.68%,665.03
37672,14000,13.16%,472.79
37673,10800,14.42%,371.34
37674,12000,13.16%,405.25
37675,3000,12.21%,99.95
37676,1800,8.00%,56.41
37677,4000,8.00%,125.35
37678,15000,11.89%,497.46
37679,10000,15.37%,348.47
37680,9000,12.53%,301.2
37681,15000,11.89%,497.46
37682,6000,9.63%,192.57
37683,9000,12.53%,301.2
37684,10000,9.32%,319.47
37685,12000,13.47%,407.08
37686,12000,12.53%,401.6
37687,10000,13.79%,340.76
37688,7200,9.63%,231.08
37689,8000,13.47%,271.39
37690,15000,14.11%,513.44
37691,3000,12.53%,100.4
37692,14000,17.26%,500.98
37693,15000,11.26%,492.95
37694,15000,16.95%,534.41
37695,6575,8.00%,206.04
37696,15000,15.37%,522.7
37697,5000,10.95%,163.57
37698,6000,13.47%,203.54
37699,10000,14.11%,342.29
37700,5000,13.79%,170.38
37701,15000,13.47%,508.84
37702,4200,15.37%,146.36
37703,9000,9.63%,288.85
37704,11000,12.53%,368.13
37705,15000,14.42%,515.74
37706,15000,13.47%,508.84
37707,8000,13.79%,272.61
37708,6000,11.58%,198.09
37709,2750,16.95%,97.98
37710,15000,10.95%,490.71
37711,8000,14.11%,273.84
37712,15000,14.42%,515.74
37713,12000,13.79%,408.91
37714,4500,14.42%,154.73
37715,8000,16.00%,281.26
37716,15000,9.63%,481.42
37717,5000,7.68%,155.96
37718,15000,15.68%,525.03
37719,8500,14.11%,290.95
37720,9000,11.26%,295.77
37721,15000,11.58%,495.21
37722,9600,14.42%,330.08
37723,10000,10.95%,327.14
37724,4200,9.32%,134.18
37725,5800,13.16%,195.87
37726,15000,11.89%,497.46
37727,15000,12.84%,504.27
37728,15000,14.42%,515.74
37729,15000,16.32%,529.71
37730,6600,8.00%,206.82
37731,15000,11.89%,497.46
37732,15000,13.16%,506.56
37733,7500,16.00%,263.68
37734,4000,15.05%,138.77
37735,2400,13.47%,81.42
37736,6000,14.74%,207.23
37737,6500,15.68%,227.51
37738,2400,12.21%,79.96
37739,6000,8.00%,188.02
37740,7500,15.37%,261.35
37741,7200,9.63%,231.08
37742,15000,11.89%,497.46
37743,10000,9.63%,320.95
37744,15000,11.89%,497.46
37745,15000,9.63%,481.42
37746,6000,9.63%,192.57
37747,15000,11.58%,495.21
37748,5000,12.84%,168.09
37749,7500,14.42%,257.87
37750,5000,10.95%,163.57
37751,7000,12.53%,234.27
37752,5000,13.47%,169.62
37753,5000,13.47%,169.62
37754,15000,13.47%,508.84
37755,4000,9.32%,127.79
37756,10000,14.11%,342.29
37757,12000,13.16%,405.25
37758,6000,9.32%,191.69
37759,10000,9.32%,319.47
37760,3700,8.00%,115.95
37761,14125,14.74%,487.84
37762,15000,11.58%,495.21
37763,15000,13.47%,508.84
37764,15000,11.89%,497.46
37765,15000,9.63%,481.42
37766,5650,13.47%,191.67
37767,15000,15.05%,520.37
37768,5000,16.32%,176.57
37769,8400,11.26%,276.06
37770,4000,7.68%,124.77
37771,15000,11.58%,495.21
37772,7000,9.63%,224.66
37773,10500,11.26%,345.07
37774,14000,12.21%,466.41
37775,10000,9.32%,319.47
37776,6500,9.63%,208.62
37777,15000,9.63%,481.42
37778,5000,13.79%,170.38
37779,10000,9.63%,320.95
37780,4000,13.79%,136.31
37781,5000,14.11%,171.15
37782,5750,8.00%,180.19
37783,6000,13.16%,202.63
37784,6500,14.11%,222.49
37785,15000,10.95%,490.71
37786,15000,15.37%,522.7
37787,15000,12.53%,502.0
37788,1600,13.79%,54.53
37789,15000,10.95%,490.71
37790,4200,11.58%,138.66
37791,6000,14.42%,206.3
37792,13000,13.47%,441.0
37793,15000,13.47%,508.84
37794,10000,11.26%,328.64
37795,7500,13.79%,255.57
37796,10000,11.58%,330.14
37797,2500,7.68%,77.98
37798,8350,11.89%,276.92
37799,1875,8.00%,58.76
37800,9000,12.21%,299.84
37801,5500,9.63%,176.52
37802,2500,11.58%,82.54
37803,12000,14.11%,410.75
37804,4200,9.32%,134.18
37805,1600,12.21%,53.31
37806,3600,12.21%,119.94
37807,10000,12.21%,333.15
37808,1000,14.74%,34.54
37809,7500,10.95%,245.36
37810,15000,14.42%,515.74
37811,4500,14.74%,155.42
37812,15000,9.63%,481.42
37813,10000,9.32%,319.47
37814,12000,11.89%,397.97
37815,5600,13.79%,190.83
37816,10000,14.11%,342.29
37817,3200,8.00%,100.28
37818,15000,15.05%,520.37
37819,8400,12.53%,281.12
37820,5100,11.89%,169.14
37821,15000,13.16%,506.56
37822,10000,15.05%,346.92
37823,8000,9.32%,255.58
37824,15000,12.21%,499.73
37825,9000,9.63%,288.85
37826,10000,11.26%,328.64
37827,10000,14.42%,343.83
37828,12600,11.26%,414.08
37829,6000,7.68%,187.15
37830,12000,12.53%,401.6
37831,9000,13.79%,306.68
37832,12000,13.16%,405.25
37833,10000,13.47%,339.23
37834,8000,12.84%,268.95
37835,14000,12.84%,470.66
37836,12000,11.89%,397.97
37837,15000,14.74%,518.06
37838,5000,9.32%,159.74
37839,3800,12.53%,127.18
37840,7500,15.05%,260.19
37841,8950,11.89%,296.82
37842,15000,12.53%,502.0
37843,2000,11.58%,66.03
37844,8000,14.11%,273.84
37845,4800,13.47%,162.83
37846,3000,9.32%,95.85
37847,10000,9.63%,320.95
37848,8000,11.58%,264.11
37849,6700,14.11%,229.34
37850,3000,9.63%,96.29
37851,6000,9.63%,192.57
37852,2500,11.58%,82.54
37853,15000,13.16%,506.56
37854,9000,15.05%,312.23
37855,3000,11.89%,99.5
37856,2000,12.84%,67.24
37857,7500,15.05%,260.19
37858,5000,7.68%,155.96
37859,15000,11.26%,492.95
37860,15000,11.58%,495.21
37861,10000,9.63%,320.95
37862,12000,13.16%,405.25
37863,1400,9.32%,44.73
37864,9000,9.63%,288.85
37865,11500,12.53%,384.87
37866,8500,12.53%,284.47
37867,4000,10.95%,130.86
37868,7200,12.53%,240.96
37869,8000,10.95%,261.71
37870,10000,11.26%,328.64
37871,5600,12.53%,187.42
37872,12400,11.26%,407.51
37873,8000,11.89%,265.32
37874,12000,12.84%,403.42
37875,15000,14.11%,513.44
37876,4650,9.32%,148.56
37877,9200,9.32%,293.91
37878,14075,14.74%,486.11
37879,15000,12.21%,499.73
37880,11900,14.42%,409.16
37881,12000,11.26%,394.36
37882,5375,12.21%,164.91
37883,10000,13.16%,337.71
37884,9600,11.26%,315.49
37885,15000,16.32%,529.71
37886,15000,11.58%,495.21
37887,4000,15.05%,138.77
37888,7300,8.00%,228.76
37889,8000,10.95%,261.71
37890,4800,14.11%,164.3
37891,5000,9.63%,160.48
37892,10000,9.32%,319.47
37893,15000,9.63%,481.42
37894,7000,8.00%,219.36
37895,14000,11.58%,462.19
37896,14000,11.89%,464.3
37897,11000,12.21%,366.47
